id,text,piclist,userGender,userFollowCount,userFansCount,userWeiboCount,userLocation,userDescription,category
4c12f401e5b056de46a811221ad47a98,	方骗子、果壳网号称专家，一直为医药、农药、添加剂等各种利益集团的骗局洗地，导致大批百姓受害。世卫组织已将方舟子生日9.28定为“世界狂犬病日”。	,84180b4138cbc790a0354c0085e00b2d.jpg	99ebbd843880a81198f36a8c8788f9b0.jpg	e4eaa94182c4505604517d7f684a2589.jpg	d12e276e53c409bb9428c7d676b15669.jpg,男,718.0,15590000.0,153.0,北京,知名主持人,医药健康
694079b6ff3d87da77f94ac0d029257e,英国一摄影师捕捉到一印尼男子被洪水冲走的最后一刻！,,女,1.0,3615.0,109451.0,海外 法国,一起进入几米的小小世界吧！,灾难事故
1757fca68d621e371b86cc7ddcaf1944,		【外卖骑车快车道“炸街”造势19人排着队去派出所受罚】4月10日，安徽阜阳，一群外卖小哥骑着电动自行车走快车道“炸街”造势宣传，被网友举报。当地交警称，核查后，约谈了该企业管理人员，并对参与当天“炸街”的19名外卖小哥分别予以罚款50元的处罚新京报我们...		,,男,352.0,2420000.0,50443.0,广东深圳,电商报官方微博,社会生活
166a33d3f4b4ec4329996dff0a24e58d,		【禹越开展春节前餐饮单位食品安全专项检查】春节即将来临，禹越镇政府组织食安办、市场监管所开展春节期间餐饮单位食品安全专项检查，全力保障春节期间“舌尖上的安全”。下一步，将以年夜饭承接单位为重点，继续加大食品安全巡查检查力度，确保辖区群众度过一个欢乐祥和的春节。		,edaf17c84853dcaa7ebd4fad6ba5f22f.jpg	170bff0f9c5d2753924c02d55ca2cc2c.jpg,男,205.0,1947.0,4313.0,浙江湖州,德清县市场监督管理局官方微博,社会生活
15d02f3e81552ba64eefe61f68a33884,温馨提示：现在到医院就诊，·请一定记得把医保卡带上，不管卡里有没有钱！2017年1月1号医改后，药品无提成，进价销售，国家就《补偿药事服务费》了！如果不拿《医保卡挂号》，这个药事服务费国家划不到卡上来，如果有医保卡挂号，就是国家拿！请大家一定记得，顺便给周围的人做宣传！为了不花冤枉钱，请大家一定记得把医保卡常带在身上！！！一定记得把医保卡带来！一定记得把医保卡带来！,a3e791299d4c5fd52ae1ce875fc0ce03.jpg,男,210.0,562.0,1358.0,云南,彩云升起四季如春之地,医药健康
1d3fdc54888da99eb1c7cc4a91796ba4,英国一摄影师捕捉到一印尼男子被洪水冲走的最后一刻！男子向镜头摆出了人生最后一个手势，以示对摄影师的尊重。这一刻，有多少人被震撼到了？,afc59be5fed97b231948feeb87b93f2a.jpg,男,390.0,2048.0,28177.0,海外 澳大利亚,心係精英，口随大众,灾难事故
dd891f5ccab14dcf683508a4ad82cb3a,【转：迅雷CFO与其公司前台被前台老公捉奸在床视频，MS在福田中心区的678会所】视频（分享自@酷6网）,,男,724.0,1504.0,5711.0,广东 深圳,并购男，资本家买办；红酒控，肉食主义者,财经商业
c68e666d5da2ac3f1e8bc339481e9990,据说是一个校长把建楼的公款还了高利贷，建了豆腐渣工程，被封锁了消息，视频至今才流出。.,,男,201.0,14371.0,623.0,河北,每日爆笑新视频，开心无极限,教育考试
9eabdc7a6616026cbe451ada92cfcf82,		伟大的胜利！信心提升！火箭队再次起飞吧！@火箭中锋保罗@休斯顿火箭论坛#休斯敦火箭队##火箭##克里斯-保罗##詹姆斯-哈登#		,0480fadd00ca2d4f8bf1f094e04ddf67.jpg,男,104.0,91.0,218.0,北京东城区,微博自媒体人。垂直发布NBA赛场新闻、评论和文章。,文体娱乐
828be3cc3ddbf493fde81c580e2ca109,		冰岛球员并不是业余球员，不要妖魔化作为嘲笑中国足球的口实。这是足球全球化的必然结局果。未来，这种情况还将加剧。冰岛对阵阿根廷11人，2人来自英超、1人德甲、1人意甲、3人英冠、1人苏超、1人俄超、1人瑞超、守门员哈尔多森是丹超兰德斯主力门将。主教练（大家说的牙医）拥有欧足联A级教练员证书。		,815dd51d146c9eb601792c02ae2dfc4c.jpg,男,487.0,75340.0,10378.0,山东烟台,《烟台晚报》采访部记者、资深体育评论员唐寿锐,文体娱乐
5e805f334177f761046d3e981c2aa480,#中诺大医生案例分享#初诊：简单牙齿检查，交代病情，治疗计划，风险，过程及预后，患者知情理解并要求继续治疗，治疗牙周疾病。,,女,50.0,114.0,130.0,河北石家庄,,医药健康
4d154502f4f23778ff15fdb2bff1aa95,		#铜仁身边事#【铜仁交警飞身救男童】6月19日上午，贵州铜仁一名2岁男童突然横穿马路，跑向对向车道找妈妈，此时一辆轿车正飞驰而来。危急时刻，一名交警飞身上前一把抱走小孩，避免了事故的发生~铜仁交警蜀黍太帅了		,0219fbedcccbfaf56d2959e4270e8add.jpg	2cfc245b297e4a0689cdd47b9a63dc40.jpg	e634c001616d83ca363a181399fada14.jpg,女,75.0,89044.0,573.0,贵州,微博本地资讯博主（铜仁）http://t.cn/RUmMhZ7,社会生活
f55f8347a36fbdb950b670604815ac1f,		上交所：对影响市场运行的大额集中抛售行为采取警示和限制交易。买卖数量限制？违法违规才该限制吧这还咋玩		,,男,147.0,264.0,123.0,其他,,财经商业
521efc3ead70580f864d6cef179c23e7,今天一个手术患者，胸片有尘肺，十多年前挖过煤。十年来有慢性咳嗽，痰呈黑色，以此来说人体有自我排出异物的功能。只是太过缓慢。,,男,280.0,435.0,5076.0,广西桂林,全州县骨伤医院麻醉科主治医师，爱问医生推荐咨询专家 头条文章作者,医药健康
29d9a01989befe5eef75a6aad1c50bad,中央巡视组/纪检监察组驻进淄博市，组长施建明：手机号：1352066654313601244044副组长曾志勇：手机号：1399260262815801360139副组长白海军：手机号：13911389312主任张雁冰：手机号：13520554628亲们/举报贪官的时候到了，有冤的伸冤，无冤的转发为别人做点好事。,,男,4.0,19.0,134.0,山东 淄博,,政治
bda717e2f8e3e61b980728964fa4543c,#平安守护#确山县公安局提醒：“电话欠费”诈骗。作案分子以电信局名义电话告知事主电话欠费或以银联客服中心名义告知事主信用卡透支等情况为由诱骗事主将一定数额的钱存入指定帐号进行诈骗。警方提醒：遇此情况，市民可要求对方说出你的姓名、住址等资料进行核实，同时保持警惕，直接前往相关部门核实情况，免遭不法侵害。,,男,162.0,63750.0,49434.0,河南驻马店,河南省驻马店市确山县公安局,财经商业
87ddee00ac07e9116217b956d122ab30,〔真的？〕中央巡视组进驻十堰市，有冤申冤，无冤的转发#组长施建明：手机号：13520666543，13601244044；副组长曾志勇：手机号：13992602628，15801360139；副组长白海军：手机号：13911389312；主任张雁冰：手机号：13520554628@郧阳师专2九疑南路,b76f9ae026813de11a71ab6ee97d1948.png,男,2511.0,3526.0,12958.0,湖南,且行且珍惜！,政治
77439490e3e4d7c9081faa4c3ba7545c,		漳州新浪微博网友@用户5866473242反映，漳浦县沙西镇移动宽带业务员加收费，每户300至700不等。现网友在@直通屏山留言后，该业务员连夜挨家挨户退回多收的钱。而漳州移动公司却为业务员辩解，称“没有发现多收费”！并向福建东南网@直通屏山做了虚假回复！请看↓↓↓		,dde25a5200aa6d423164e1b12eac119c.jpg	7661c8781dc1d194d61b00726151ca43.jpg,女,1453.0,4757.0,20055.0,其他,,社会生活
999c34403d66267d8662e768d3631d75,【民警偷拍上司通奸举报后反被拘？官方回应来了】浙江省台州市公安局黄岩分局原民警池文跟踪偷拍其上司——时任黄岩公安分局副局长周某某，获取了周与一女性通奸的证据，并将相关证据交给了黄岩区纪委。之后，池文被关禁闭7日，并被行政拘留6日，引发网友关注，今天，黄岩发布微信公号披露：经浙江省台州市黄岩区委同意，黄岩区纪委已决定对周祥辉的违纪问题予以党纪立案审查。同时，黄岩区委决定暂停周祥辉履行职务。Via黄岩发布微信公号、解放日报、澎湃新闻|台州黄岩决...,6bdc7f1799c4c4d01b35e59c07f94224.jpg	0b7984ce31af89dde21114d20dab31a6.jpg	f1febcb4af66e4666de3f13c38642784.jpg	34d991dee0e2bb65f6c1cd66059130bf.jpg,女,562.0,3130000.0,71853.0,上海黄浦区,新民晚报新民网官方微博,社会生活
aaba46fa4d61c9fe9bedca0f2c8a4574,『女学生跳楼前，写给全体教师的一封信，句句戳心，看过的人没有不落泪的...』女学生跳楼前，写给全体教师的一封信，句句戳...,ab6dab0e3b3c1a8b748c7e84a6753304.jpg,女,560.0,84.0,1985.0,其他,,教育考试
a5976865f1f48d51c2adeb1e579aaf42,【“低盐低脂”饮食怎样做到？给你列个清单，“三高”朋友请收好！】#便民提示#对于“三高”人群来说，饮食是一件大事。@全国卫生12320说，很多朋友都知道饮食原则就是“低盐低脂”，可是这个“低盐低脂”到底怎么做呢？戳长微博看看@全国卫生12320推荐了哪些食物↓,5d22e32c167cf3ff1171d23591c45633.jpg,男,1572.0,6530000.0,56680.0,上海黄浦区,上海市政府新闻办公室官方微博,医药健康
93d634d41e6d8326a5b910e274c444fc,		唯一的欢喜是和你逛了像罗马斗兽场一样的建在隧道的西政💞男友力的红梅真的总是在我最无助的时候在我身边💞知味馆的干锅变成了辣子在熙街拍了教师节视频💞现在我们一张床两个都在听张学友的歌💞学校给我的只有陌生与想哭，原来真的有回忆💞|重庆·回兴		,5135963925e6224a096537f099e6457f.jpg	0f8d5799450e713c079b2a1e573b0727.jpg	5d9a75ccd83f63efb679dc452b5d143d.jpg	689d55cf49e01f5505076f4dba963aea.jpg	a2815db1b1ba576a57ebb9e71cb9d3a3.jpg	898733d53bc772a1e3479ef0788f13ad.jpg	b08af0b9593b9c3e9bea0438fd9e6917.jpg	9fed85488517f9f32624cb7d668e2201.jpg	4cd4570c0150dd3895db7c9fe15b6e75.jpg,女,228.0,114.0,794.0,重庆沙坪坝区,一生多情，却也次次真心。,社会生活
15b2861a241d0ea130a4a53f9e146571,寻人启事13940292999。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了知情者请告之看到的兄弟姐妹留意一下联系人宁继春139402929992东门路,ae694168ecd77433f756e1aa5f752383.jpg,女,50.0,32.0,17.0,湖北 黄冈,听说，世界上最美的相遇是擦肩，最美的誓言是谎言，最美的爱都在昨天，最美的思念是永不相见。,社会生活
6ec1adec0986ffaaf8db9d2e8ef4e0f4,中国人寿超话今年很多的大学录取通知有一条特殊的要求：就是孩子要有保障型保险，且交费三年以上的记录😱出国留学至少50万保额，没有商业保险，要留学，出不去！！保险已是日常生活的必备品和必需品！,156b24f5c6aba26bec9272ac45345b55.jpg,男,106.0,1205.0,11.0,上海 松江区,强大自己 是解决问题的唯一方法,教育考试
b5df42f9f670b6c6e90f15f37c6313f5,#常德杂谈#英国一摄影师捕捉到一印尼男子被洪水冲走的最后一刻！男子向镜头摆出了人生最后一个手势，以示对摄影师的尊重，对自己生命的畏惧。。震撼。。。,2cd6ce622ae2f9b2bee060734fcb8e2e.jpg,男,27.0,230000.0,862.0,湖南 常德,,灾难事故
856af4d2f5e8d700945e8e34e5502166,三里屯优衣库杀人，南站杀人当场击毙。几乎同时爆发。,8d117104e23218004fe0b6299a9e15d5.jpg	d74ae39d162bb61205c259d6729bba81.jpg	06ed92b1f675d1a03525177f880f2e49.jpg	fa1f84cbd9a549c7d0fb2a44b661544b.jpg	b6ce54c0a70898b1b6f3dfecefd634b7.jpg,男,1739.0,45378.0,10834.0,北京 朝阳区,微信个人号：13436452199 微信公众号：公关界的007,社会生活
34f3f7882505cf387df188b48a1bf1b4,		#佛山城事#【佛山惊现塑料大米？假的！】近日，一名男子录视频称某企业生产塑料米害人。7月17日下午，顺德区食品药品监督管理局组织执法人员前往该企业进行突击检查。经检验，证实该企业生产的大米由糙米加工而成，稻谷的质量无问题，并没有网友所说的“塑料大米”。详情请戳↓↓|狮山发生惨...		,0849433d4d31c4041400554241f72e29.jpg,,,,,,,社会生活
64ddb382f2e34f5ee890c4d105b13aee,【河南撞女童打人女司机已被拘留家中无人为官】济源一女司机撞人后打人，称“钱多、后台硬”，引发众怒，轿车被围观群众掀个四轮朝天。姐姐叫毕娟是济源市副市长何雄的儿媳吗？后台果然！！,244d6096b19219b3fdf3768757cad7ac.jpg,男,1515.0,418.0,2255.0,贵州 遵义,,社会生活
05a30c5e4ca857d133b02e83411323b0,#腾讯新闻#5年治疗费用1.1亿！车王舒马赫终于苏醒打开腾讯新闻，看426条评论来自@腾讯新闻客户端多项冠军，车王称号当之无愧。怎么受伤的，五年治疗费1.1个亿，舒马赫终于醒了。希望车王早日康复,2a59d31796025109aaf456e1ebe295ca.jpg,男,2024.0,1946.0,33574.0,河北 唐山,不怕朋友多，就怕不真实，心心相印广交友，情真意切撒爱心,文体娱乐
544a30dfc382a1e96f33eafd4bc4c6dc,		【营养早餐的8条金标准】早餐是每个人一天活力的重要来源。8个标准做出100分的营养早餐：1、蛋、奶、豆类任选其二。2、包含淀粉类主食。3、适量吃点“油”。4、要有水果蔬菜。5、吃少量坚果。6、要摄入足够多的水分。7、不宜经常食用油炸食物。8、食物应当容易消化。#早安，新的一天#		,a5d878d850c04f80c811fce98bc420c0.jpg,男,706.0,76010.0,636.0,山东临沂,清热肃肺，消积止咳、老少皆宜。鲁南制药24小时客服电话：400-0539-310。,医药健康
199da1dfec465b7a9e9fa83b87a3c987,		评论@叶中平的博文【大湾区下的顺德产业转型升级与城市再发展的思考】：;对粤港澳大湾区的讨论还在不断升温中。思考下这国家战略中的大湾区下的顺德产业转型升级与城市再发展的话题。;查看原文：|大湾区下的...		,,男,595.0,8764.0,39115.0,香港,宝丽雅董事长,医药健康
7f390920306e963e99ff3eec503c8480,		#捉妖送福粒##马化腾全球华人首富##鹿晗解约#红包口令|你瞅你长得...		,d0d624529dabb8a3f6c26d262670066f.jpg,女,398.0,77.0,281.0,香港其他,涛声依旧还见当初的夜晚,文体娱乐
927da888db0b8c440498622e2010d95d,求帮扩。谁有兴趣领养狗，免费的。有罗威，金毛，德牧，贵宾，吉娃娃，土狗，番狗，在黄埔石溪市场有个杀狗场被捣毁。有几千只狗，无人领养就要安乐死了。有要领养的打这个电话13902861971.刘小姐，2014年11月20日截止，是免费领养的。如果您领养不了，就麻烦转发一下，救救可怜的狗狗！,,女,713.0,821.0,2611.0,广东 广州,不可爱 留学中 死肥宅 剑网三 唯满侠的一只小鸽几,社会生活
1ccab6cede68de99939087b610ebc99f,假大米，还有什么能吃，这些丧尽天良的人，还有制造这种机器的人，连老天爷怎么不收了他？没人管吗？@崔永元.,,女,425.0,24643.0,215.0,山西,,医药健康
2b167e010127e72653bd4d316737c480,		【如何防范非法集资？江苏省检察院新闻发布会给你支招】投资建厂、投资养老山庄、高科技项目、投资理财、互联网金融……非法集资名目和手段层出不穷。江苏省检察院18日召开新闻发布会，通报2015年以来打击非法集资犯罪情况，分析犯罪特点和手段。看检察官的防风险提示，戳→		,45360f818f19536a2b050e52b00842a2.jpg,男,249.0,10740000.0,15866.0,北京东城区,最高人民检察院微博,社会生活
8555a4a3ed9ebe161b1cc9cee737ca3e,#晚安，沈工#我们曾如此渴望命运的波澜，到最后才发现，人生最曼妙的风景，竟是内心的淡定和从容。我们曾如此期盼外界的认可，到最后才知道，世界是自己的，与他人毫无关系。――杨绛,3319d169708cd32d35e9f3765dbadc7b.jpg,男,102.0,1153.0,2285.0,其他,关于社团联的各种活动还有娱乐搞笑段子都在这里！ 欢迎关注精彩生活！😘,文体娱乐
31eaebf2f5e6d44503d98fa649eb3da9,当我每次笨得要逃走：我们可不可以不要错过、你爱我；甘肃定西6.6级地震已造成75人遇难……截至目前！2高密市,b1762367383a53ff70d477031c2a0c79.jpg,男,1313.0,74.0,273.0,吉林 白山,,灾难事故
f45a6b5eb70db8c04f572f18f1040c72,在美国除了司机和学生谁也不能坐校车，一位校长搭乘校车，被举报后竟落得辞职的下场。美国校车坚如坦克，用悍马撞校车，悍马报废校车只蹭掉一块漆。美国校车驾驶座外边有个停车指示牌，一旦打开停车，周围所有车辆，哪怕是警车、总统座驾都必须停车。美国校车手册：孩子的生命安全高于一切！,,男,255.0,166.0,1449.0,福建 泉州,,教育考试
39a5d6885e30eb86ab9222e894ac5b7a,【银行最新公布的硬币回收价格】1966年1分，1800元；1967年1分，3500元；1969年1分，1500元；1977年1分，3200元；1988年1分，3000元；1989年1分，1500元；1958年2分，900元；1968年2分，3000元；1972年2分，2600元，1980年2分，500元。。。&gt;&gt;&gt;附：《硬分币回收价格表》,,女,290.0,465.0,1116.0,陕西 汉中,完成靠自己，完善靠朋友，完美靠对手。,财经商业
3d9b8cc192222892457cfb3254266758,【揪心！充气城堡被风掀翻，男童当场身亡！充气游乐设施为何事故频发？】5月29日晚8点多，福建泉州峰尾镇百润家购物广场门前突然刮起大风，广场上一个充气城堡被大风掀翻，造成一名男童死亡，多人受伤。据泉港区人民政府工作人员介绍，事发时充气城堡“有固定措施，但是具体是怎样的固定方式我们并不确定”。北青报记者调查发现，充气游乐设施被风吹飞导致人员伤亡事件屡次发生，而目前国内相关使用标准还未普及。...,,男,1576.0,3360000.0,65032.0,福建福州,福建《东南快报》官方微博,社会生活
0343aa5d152c7412f3dda982399ffcbc,海通宏观姜超等【鲍威尔获提名，联储政策或保持连续】①鲍威尔获得提名。北京时间11月3日美国总统特朗普提名共和党人鲍威尔为美联储下一任主席，若后续参议院投票通过，将于18年2月正式就任，目前来看通过概率较大。联储主席任期4年，可以连任，任期中途总统无权罢免，罢免需经国会通过。②业界经历丰富。鲍威尔现任美联储理事，曾获普林斯顿大学政治学学士和乔治城大学法学博士学位。早年是律师，后从事投资银行工作，90-93年在美国财政部任副部长，97-05年任凯雷集团合伙人，12年起任美联储理事，并于14年连任。③联储政策或将延续。货币政策上，鲍威尔被认为是中性偏鸽，支持渐进加息，过去几年议息会议中均未投反对票，其当选或将有助美联储货币政策的连续性。他对金融监管的态度也较为宽松，曾表示支持将限制银行投机行为的沃尔克法则对小银行适当简化，预计未来会推进金融去监管化工作。④联储其他人事变动同样值得关注。一方面，美联储理事仍空缺3名，特朗普具有提名权，对联储人事安排的后续影响较大；另一方面，18年FOMC地方联储投票权轮换后，鹰派和中性委员增多。联储人事变动或影响整体政策基调。⑤12月加息几成定局。美联储11月议息会议按兵不动，市场预期12月加息概率近100%。未来美国加息节奏由经济复苏和通胀水平决定，渐进缩表和加息料将持续，但持续紧缩的能力仍有待核心通胀回升来支持。,,男,313.0,23883.0,43150.0,上海浦东新区,厚德载物,财经商业
f8c2e4288289d65a71ebd1822efee5c3,		发表了博文《;史上最严;《男女交往校规》：禁止共同进出饭堂》近日，网传清新区某中学发布“史上最严《男女交往校规》”，其中男女生共同进出食堂、给异性拎包拿外套等行为皆被“禁止”......这是怎么回事呢|;史上...		,d04fa216b5a4fdeff6cc31f768447da0.jpg,女,467.0,2274.0,1566.0,北京东城区,内蒙古好运彩科技信息有限公司官网,社会生活
5b26790a06a64d8738cc1243e4e97f24,银行公布了最新的硬币回收价格:1966年1分，1800元；1967年1分，3500元；1969年1分，1500元；1977年1分，3200元；1988年1分，3000元；1989年1分，1500元。真想不到升值会这么快，大家快进去对照一下，看能不能发一笔财~,,女,242.0,506.0,1649.0,江苏 镇江,那一次次说走就走的旅行。,财经商业
5b2dacdc3d293ee14be14a32057e2acb,#保定爆料#明天早上八点全体警员上路查电动车走快车道，逆行，为期15天，明天第一天，给家里人通知一声哈。就这消息，靠谱不啊？官方有消息嘛？还是搞突袭@保定李二狗@保定生活攻略@保定市交警@保定微评说@乐活保定,,男,143.0,86.0,150.0,其他,,社会生活
ec92d1c30584d787a80e79b30dbafbb1,大家请注意:番禺区丶市桥丶钟村丶大石丶龙岗丶宝安丶龙华丶观澜丶紧急通知:突然有车停在旁边，车上人打开窗户说是当兵的，给你个军用望远镜，让你看一下，在你聚焦的时候会有一根针弹出来射入你的眼睛，这时他们会将你带走，要明白这个世界缺少肾和角膜，车号辽K75D33绿色哈佛H5。华强北,,男,1019.0,241.0,386.0,广东 揭阳,努力学习，坚持到底。Alien pizza,社会生活
d6d904d9a2c4c56d1f0fce621859ac22,		【史上最短绿灯！河北一路口绿灯仅4秒每次通过1辆车】1月15日，有司机在河北沧州一路口发现，信号灯绿灯仅维持4秒，每次绿灯仅能通过一辆车。19日，沧州交警支队称，当时信号机出现故障，目前已恢复正常。如果市民因此违章，经核实可以撤销↓↓|史上最短绿...		,86f86201615cd0172b6a21869212bbe5.jpg,女,513.0,5840000.0,40845.0,北京,手机新浪网官方微博,社会生活
c7ed8dcf11f29081c3319fd6c476dca2,寻人启事13940292999。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999,e862484fc75382f2f06c9eb5ad72d83d.jpg,女,38.0,17.0,504.0,江苏 无锡,有时候羡慕那么甜甜的姑娘，笑一笑，人心都能融化，我站在旁边，被反衬得粗糙又坚硬，仿佛一瞬间长了满脸的络腮胡.,社会生活
694079b6ff3d87da77f94ac0d029257e,英国一摄影师捕捉到一印尼男子被洪水冲走的最后一刻！,,女,5.0,9469.0,106870.0,河北 石家庄,江湖上称鄙人为“贱人”，贱人爱自嘲，爱说“贱话”，爱说天下趣事，“贱人”不贱，人贱人爱。,灾难事故
3e1f5a256514ca5db33e722f939c8710,中央巡视组/纪检监察组驻进湖北省组长施建明：手机号：1352066654313601244044副组长曾志勇：手机号：1399260262815801360139副组长白海军：手机号：13911389312主任张雁冰：手机号：13520554628,,男,1303.0,144.0,261.0,湖北 宜昌,,政治
39a5d6885e30eb86ab9222e894ac5b7a,【银行最新公布的硬币回收价格】1966年1分，1800元；1967年1分，3500元；1969年1分，1500元；1977年1分，3200元；1988年1分，3000元；1989年1分，1500元；1958年2分，900元；1968年2分，3000元；1972年2分，2600元，1980年2分，500元。。。&gt;&gt;&gt;附：《硬分币回收价格表》,,男,116.0,51.0,204.0,重庆,,财经商业
293236fa2193cd123c7f7aed95c2b51b,昆山石牌爆炸//分享视频.,48daf1d0b075a340f89ef43b44cc2405.jpg,男,82.0,27.0,31.0,江苏 苏州,,灾难事故
9a7f6fe69677d733bbd3bd69f489d332,今天李庄又抢一个孩子，四五个男人抢了孩子往面包车一塞就跑了。孩子母亲一直哭....把孩子都看好了，尽量别让孩子出屋了，好心的转下，别让无辜的孩子再这么被抢了！爱心接力！饿死那群抢孩子的混蛋！有一点点爱心的转起抓到他们通通枪毙。,,女,576.0,293.0,110.0,上海 黄浦区,,社会生活
46d784e757cdf67b72d495b40270d158,		慰问有鬼用，卫计委应该站出来为广大医疗工作者提供一个安全的工作环境，医生护士自己都没有安全保障，何谈救死扶伤，去尼玛滴卫计委，去尼玛滴白衣天...//【国家卫生计生委派员慰问陈仲伟医生家属】,,女,78.0,24.0,71.0,湖北武汉,,社会生活
abdf9515631c4f6d1d6bdc1c65adf7af,这不是滑稽表演！当代最伟大的指挥家小泽征尔，患上老年痴呆症，真正痴呆了。在这台交响乐演奏中，乐队用感人的爱向他致敬！向音乐致敬―――帮助他完成谢幕演出，令人感动。东莞幸运凯特的,,女,590.0,159.0,1851.0,北京,热爱生活的女人,文体娱乐
613ee21be253ae62ead08a72ab93384f,		来八一八大家在人生低谷有多惨？最后是怎么熬过来的？		,5af112c381dad3f34b4fab9bc1bed890.jpg	fa1f188cbab2621421f64349dbd98ad7.jpg	0ef54440c99ed270adae986b0d107041.jpg	2be9186bfb6b91847b97712adeefc624.jpg	6245c0cd500a1f809b5529c962fea24a.jpg	4147be8f3c010f5935662017c879e6df.jpg,男,124.0,3460000.0,1886.0,广东,微博知名博主,社会生活
bdda24199045ddf05c616459552d2c72,最近我们周围都是偷小孩和抢小孩的，等找到的时候内脏全被掏空。天杀的，赶紧逮起来吧！现在很多面包车，卖麻花的和修楼房漏水的都是直接抢孩子的！,,女,365.0,149.0,1842.0,安徽 淮南,野马也，尘埃也,社会生活
df162c3e1efed0d25b051ca869fa5cad,		#迪拜区块链#aworldofcholcesforeveryglobaltraveller？对每一个全球旅行者来说都是一个幸福的世界？必须是：DXB.COM（大西北)迪拜数字资产交易所！		,72d850dc123f3c20cda3af24ce2bc54e.jpg,男,341.0,7039.0,3228.0,陕西,西安优派网络科技有限公司PM,文体娱乐
c0570e9309234330305c5c5a187791e5,		#95后小学美女教师上任#哈哈哈只希望我的学生听话点，你们的戏精老师来了		,4e8f1193e62917672ee97a4d99155dbb.jpg	5674d857e410c05145ca52269cb96ba7.jpg	73aafdd5f09395229e7f86069a2f8b74.jpg	05ef707ac29b7545d2cf2c6e231a781f.jpg,女,115.0,82.0,41.0,安徽马鞍山,距离百年孤独还有79年。,社会生活
ddd1c53d79f0631f8e06bacdc1d22770,		我是数学老师•陈，任教第一天，小学四年级的学生也不是那么容易管的		,03c2c70860bdf49fb4a5cec35df79c3a.jpg,女,167.0,237.0,2018.0,北京朝阳区,人生如戏，靠的是演技。,社会生活
be88851c0d5c9bb4b42792f062070281,【北大第一医院医生遭患者家属殴打中国医师协会声明】近日，北京大学第一医院三名医生在值班期间遭患者家属无端殴打致重伤，打人原因令人汗颜！13日下午，首都师范大学发布声明：确为我校学生，将予以严肃处理↓↓中国医师协会亦发声明：强烈谴责一切暴力伤医行为！,,男,245.0,66698.0,5679.0,山东,本地资讯博主（滨州）,社会生活
5d7d6e7a00f332b2e3a934c96aebe87f,		【快讯！昨日黄圃逃避盘查撞伤辅警的肇事逃逸司机落网！】经向中山公安机关了解，昨日在黄圃镇逃避盘查撞伤辅警的肇事逃逸司机冯某华（男，32岁，中山黄圃人)于4月13日上午11时55分在阳江市江城区双捷镇被警方抓获。详情请看		,84dadd12411a76fb5f419dd1d6f8e0e5.jpg,男,483.0,7377.0,6308.0,广东中山,广东省中山市社会工作委员会官方微博,社会生活
d497d15f510ff6f945131ba01e7a056e,成为历史的莱芜济南市合并莱芜为省会下属的一个分区，主要部分改为莱城区。2017莱芜宣传片，竟是作为地级市的莱芜市最后一部城市宣传片，成为130万莱芜人记忆一部分（视频源@徐小酸）莱芜｛emily新闻帘拨｝,,女,253.0,17122.0,17513.0,海外英国,知名体育博主,社会生活
cc39b932694b2b09014cb1ec167ed839,大连心晴义工队提出无偿捐赠100张幼儿园午休用小床及用过滑梯一部有需要的人及组织请及时联系官博，谢谢大家了麻烦帮扩#大连好人#@新闻大连@大连城市微博@大连微博广场,27b34bf75bfba64868ba84e5983a05ad.jpg,女,9.0,7.0,8.0,辽宁 大连,大连青年慈善组织,教育考试
6d3122499249096813e2c03b7725e740,		【张家口市张北县公安局关于网传“骡子讹人”事件的情况通报】|张家口市张...（央广记者孟晓光）		,69cc07935c08bd790d214b01fc73230c.jpg	0b540e402b2bcae8ba11e98101410ec4.jpg,男,1067.0,20620000.0,85123.0,北京,中央人民广播电台新闻综合频率、声动中国年度最佳电台,社会生活
0fc8e46aed02019792d7a3c4fcacf739,中央巡视组/纪检监察组驻进河南组长施建明：手机号：1352066654313601244044副组长曾志勇：手机号：1399260262815801360139副组长白海军：手机号：13911389312主任张雁冰：手机号：13520554628,,男,43.0,56.0,969.0,河南 郑州,平静浮于表，澎湃沉于心,政治
abeacf817a53cc1090b899ff5568e87c,这是中国国家足球管理中心官员到世界杯观战的包厢！这帮人好意思吗？不比踢球，比吃喝，中国足球包厢牛逼，赢球外行，吃喝内行！梦云罗曼史的,,女,464.0,631.0,1883.0,湖北 宜昌,微博转发,政治
b2dde3c70555dbb399943fc1a1f0b33d,		APA屌了，官方直言你喷我我也不会撤的随便喷，那你很厉害哦		,55f1731f8c7a6d49ac3d08057de6e62f.jpg,男,217.0,1033.0,11239.0,河南洛阳,原东京印象编导，原萌购主编，现ただの死宅。//娃爹，TVGAME玩家，暴雪厨，Google粉，偶尔摄影。,医药健康
